trans_date_trans_time,cc_num,merchant,category,amt,lat,long,city_pop,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-04-08 17:25:50,341542810616333,"fraud_Lang, Towne and Schuppe",kids_pets,96.6,39.2048,-94.0259,464,8f917ab90016aa71c20f61eb6f3b2e8a,1333905950,38.61881,-95.013922,0
2019-04-08 17:32:07,3527536963490470,fraud_Frami Group,entertainment,93.41,32.9413,-81.1807,1725,f35adbbb530a08c84b7ef7bce5c0e3d5,1333906327,32.768817,-81.672351,0
2019-04-08 17:39:25,676245600876,"fraud_McLaughlin, Armstrong and Koepp",travel,2.27,26.7197,-80.1248,459921,0bf2d75aa788ca59f09cff2ff195c79e,1333906765,26.213023,-80.303988,0
2019-04-08 17:40:46,4294040533480516,fraud_Shanahan-Lehner,personal_care,5.25,33.413000000000004,-81.69,2206,ba9e2601217a3c19cd96a3f1e8932202,1333906846,33.127223,-81.736378,0
2019-04-08 17:50:37,3581130339108561,fraud_Jakubowski Group,food_dining,19.57,41.0695,-81.5488,272134,b40bb8ed08f49bd8fbf58fe83082597b,1333907437,40.105051,-81.560291,0
2019-04-08 18:02:21,374656033243756,fraud_Jacobi and Sons,shopping_pos,1078.84,38.8954,-77.1633,207410,766b4fa258382ea09513bd63f31c4ac4,1333908141,39.215299,-77.272262,0
2019-04-08 18:07:08,374497717543058,"fraud_Mueller, Gerhold and Mueller",health_fitness,2.14,47.1709,-100.7944,1190,7d70f23b7a44eee424e9255abe97f458,1333908428,47.457139,-100.90267,0
2019-04-08 18:26:09,30235268718158,"fraud_Brown, Homenick and Lesch",health_fitness,45.2,41.0592,-73.7395,11250,dec936162ed1eb4d0a32b07a20a4f9db,1333909569,40.230035,-74.487875,0
2019-04-08 18:37:52,30235268718158,fraud_Hills-Witting,shopping_net,2.22,41.0592,-73.7395,11250,98054cfde8bd324715415d05756692ea,1333910272,40.833459999999995,-74.063763,0
2019-04-08 18:57:30,3568255211412877,fraud_Brown-Greenholt,entertainment,167.69,41.2249,-85.0301,5341,3ae75fe8b6f8b21660b52166823f99ae,1333911450,41.774615999999995,-85.202479,0
2019-04-08 19:14:54,3550554389581384,fraud_Schroeder Group,health_fitness,75.6,29.8575,-82.1483,2060,e9c075f2ce26b933a526080fd6ad917b,1333912494,29.878655,-82.123265,0
2019-04-08 19:38:53,3527536963490470,"fraud_Zemlak, Tillman and Cremin",personal_care,4.51,32.9413,-81.1807,1725,43a752e9a69cb118659950eccdf26693,1333913933,32.448753,-82.177768,0
2019-04-08 19:46:32,30328384440870,"fraud_O'Connell, Botsford and Hand",home,3.94,40.029,-93.1607,602,5da409530d155aa0fc3dda95a267033a,1333914392,40.413868,-93.656246,0
2019-04-08 19:47:13,30551643947183,"fraud_McCullough, Hudson and Schuster",food_dining,17.25,35.1836,-81.4552,5621,40a4150198ba9fc5745159f5d62e31b1,1333914433,35.54672,-81.019238,0
2019-04-08 19:47:14,38797410705641,"fraud_Parker, Nolan and Trantow",entertainment,71.53,42.4069,-74.1528,277,e71a9d0289ae95a36f99a092160ce015,1333914434,42.009396,-73.49984599999999,0
2019-04-08 20:19:24,3568255211412877,fraud_Price Inc,shopping_net,7.54,41.2249,-85.0301,5341,eb6f3c71ad4c839106dcb34266fe5663,1333916364,41.042925,-84.355205,0
2019-04-08 20:19:50,374497717543058,fraud_Gleason and Sons,kids_pets,51.1,47.1709,-100.7944,1190,c1dcfaee752e3e15031f2e947dac8163,1333916390,48.142001,-101.119726,0
2019-04-08 20:21:42,3550554389581384,fraud_Ziemann-Waters,health_fitness,77.78,29.8575,-82.1483,2060,306570a0508faa0dfea7bb9a8cf5d4e0,1333916502,30.642596,-82.24274,0
2019-04-08 20:27:43,38797410705641,fraud_Kuphal-Toy,food_dining,69.38,42.4069,-74.1528,277,badf20fd93a588c3a35b457bffff3dbd,1333916863,41.581727,-73.685069,0
2019-04-08 20:57:51,30551643947183,"fraud_Medhurst, Labadie and Gottlieb",travel,8.62,35.1836,-81.4552,5621,99bbdcbde6859f0b189d21a7b6eb7abd,1333918671,35.928115000000005,-82.2185,0
2019-04-08 21:18:03,676245600876,fraud_Altenwerth-Kilback,home,7.39,26.7197,-80.1248,459921,c381b97c01f91945c88bec49804b3726,1333919883,26.188304,-80.80484799999999,0
2019-04-08 21:23:52,3527536963490470,fraud_Gerhold LLC,home,105.05,32.9413,-81.1807,1725,207b7b4e50b967e747a4f60411f5b47a,1333920232,33.083234000000004,-81.03228299999999,0
2019-04-08 21:36:59,3527536963490470,fraud_O'Connell-Ullrich,home,31.08,32.9413,-81.1807,1725,b78eca3ff8849e3f32dbaf2e3e4edbe0,1333921019,33.79481,-81.62133299999999,0
2019-04-08 21:40:42,374497717543058,fraud_Jacobi Inc,health_fitness,38.09,47.1709,-100.7944,1190,95cef7c0a0fdaa15ed041024df534844,1333921242,46.711535,-99.794907,0
2019-04-08 21:43:22,3554849923339851,fraud_Beer-Jast,kids_pets,96.61,36.1043,-97.0609,55345,0523128c5109bb190f3c57b9f7f96503,1333921402,36.756890000000006,-97.460389,0
2019-04-08 21:51:05,374497717543058,fraud_Kovacek Ltd,travel,4.66,47.1709,-100.7944,1190,09a6f83867911214eb40ff0b8c136c5d,1333921865,47.230504,-101.466233,0
2019-04-08 21:55:21,213186334552049,fraud_Bins-Howell,personal_care,2.36,41.8117,-79.2643,528,ca9f851a4912393e3e8a5386498673f2,1333922121,41.66714,-79.372254,0
2019-04-08 22:12:24,4294040533480516,fraud_Lesch Ltd,shopping_pos,61.61,33.413000000000004,-81.69,2206,2439208d35f8d68fd5add993acff64db,1333923144,32.530891,-81.880315,0
2019-04-08 22:12:34,4344955088481397,fraud_Dietrich-Fadel,health_fitness,75.99,40.8555,-79.7372,2054,4cb8f031efc388067e44295d7234ad53,1333923154,41.467494,-78.74649699999999,0
2019-04-08 22:30:34,3568255211412877,fraud_Wilkinson LLC,personal_care,1.12,41.2249,-85.0301,5341,099ef38831107561fcb407d58c935ca3,1333924234,41.768654999999995,-85.920283,0
2019-04-08 22:47:20,30551643947183,"fraud_Mueller, Gerhold and Mueller",health_fitness,70.63,35.1836,-81.4552,5621,5f3e3c116ccc1b7d387c871cf5d15fe4,1333925240,35.812058,-80.648687,0
2019-04-08 22:52:44,180067784565096,fraud_Abbott-Steuber,personal_care,68.24,42.9385,-88.395,2328,51975c0143a189d97c746b1db9b38e48,1333925564,42.484526,-89.023042,0
2019-04-08 22:54:45,6011104316292105,fraud_Bednar PLC,kids_pets,110.72,36.9688,-78.5615,1970,0456aa2ae0cfa0ba90ed7a863415eef1,1333925685,36.74787,-78.990804,0
2019-04-08 23:14:57,571844099986,fraud_Skiles LLC,home,13.5,38.2507,-85.7476,736284,f9ee8a503ad301904808421c13299916,1333926897,38.375485999999995,-86.073254,0
2019-04-08 23:18:48,565399283797,fraud_Kutch-Ferry,home,68.01,42.8801,-117.281,641,ef1e572ac0431afda019e6623236ad6d,1333927128,43.748642,-117.720219,0
2019-04-08 23:23:20,6011104316292105,fraud_Nolan-Williamson,kids_pets,14.36,36.9688,-78.5615,1970,e4ce69ce89043f2c72eb48400ef901ee,1333927400,36.420705,-78.096265,0
2019-04-08 23:25:30,3527536963490470,fraud_Thiel-Thiel,entertainment,4.3,32.9413,-81.1807,1725,ac2d3f4854641238fcd17ed26a705122,1333927530,33.144018,-81.295454,0
2019-04-08 23:37:00,180067784565096,fraud_Heaney-Marquardt,entertainment,80.15,42.9385,-88.395,2328,99f71fb1b9f4f4ed779abb9e561b203c,1333928220,43.780463,-87.75403100000001,0
2019-04-08 23:45:07,5410056176712193,fraud_Schuppe LLC,entertainment,4.22,44.5592,-87.8235,4306,5500777e4c98ade73c09ec4a09005e17,1333928707,44.724005,-88.388821,0
2019-04-08 23:50:30,38797410705641,fraud_Altenwerth-Kilback,home,74.64,42.4069,-74.1528,277,d1246a1b26aeeed6c5b967bed7c37006,1333929030,42.148407,-73.567358,0
2019-04-09 00:14:42,180067784565096,fraud_Padberg-Welch,grocery_pos,144.85,42.9385,-88.395,2328,02bc48db6fc03e933722418b85ce87c8,1333930482,43.571721,-88.222464,0
2019-04-09 00:31:59,3554849923339851,fraud_Pfeffer and Sons,shopping_pos,3.58,36.1043,-97.0609,55345,e8717d704fdd4d63048aae87386d72e8,1333931519,35.575203,-96.198533,0
2019-04-09 03:01:17,3554849923339851,fraud_Goodwin-Nitzsche,grocery_pos,99.45,36.1043,-97.0609,55345,edfea34fce6ff592b21d5a5a3d50d422,1333940477,35.170505,-97.366934,0
2019-04-09 03:01:33,30434173205605,fraud_Harber Inc,gas_transport,56.91,44.453,-123.1065,917,c71a45f81b5b8db0ad258a5e0916ef63,1333940493,45.058608,-123.965465,0
2019-04-09 04:30:24,4186530744674,fraud_McDermott-Rice,misc_pos,8.75,33.3645,-81.2718,4913,6ce382cbfbeae9ea62daa6cabab182fc,1333945824,32.903226000000004,-81.603362,0
2019-04-09 05:00:24,180067784565096,fraud_Goyette Inc,shopping_net,5.27,42.9385,-88.395,2328,08515cad3d043327394fc66ce801ff4c,1333947624,43.292039,-87.452665,0
2019-04-09 05:07:07,4708992452821239,"fraud_Stroman, Hudson and Erdman",gas_transport,95.12,35.8184,-91.3375,376,8f54ea49deb52c9c445c5e96eea98a4d,1333948027,36.613029,-91.159454,0
2019-04-09 05:47:21,3581130339108561,fraud_Cruickshank-Mills,entertainment,2.93,41.0695,-81.5488,272134,7f767404c13b5f481d549040cb1b851a,1333950441,40.697197,-80.86850600000001,0
2019-04-09 06:07:45,4186530744674,"fraud_Nienow, Ankunding and Collier",misc_pos,731.88,33.3645,-81.2718,4913,dcbcf1dbd2dd7fb0424e3fc8a3b6b338,1333951665,33.191061,-81.82106,0
2019-04-09 06:19:23,2254917871818484,fraud_Prohaska-Murray,gas_transport,40.71,38.0828,-76.3477,313,d4b90ca22842b5de517c4437a324b4f4,1333952363,38.398383,-77.32900500000001,0
2019-04-09 08:14:13,3565196229855512,"fraud_Casper, Hand and Zulauf",grocery_pos,100.56,40.4815,-92.9951,3805,281eeb0107ce69f73acd50acfd2cc831,1333959253,40.494585,-92.631336,0
2019-04-09 08:21:40,4471568287204,fraud_Bailey-Morar,grocery_pos,99.87,36.4899,-79.4736,3402,2b56cb399763c484a0470c77c22e7e38,1333959700,36.194774,-80.173508,0
2019-04-09 09:02:49,4294040533480516,"fraud_Connelly, Reichert and Fritsch",gas_transport,73.37,33.413000000000004,-81.69,2206,c5d5572469c694c85e0152ded7f2d10f,1333962169,33.851151,-82.274498,0
2019-04-09 09:24:05,4355790796238264643,fraud_Kozey-Boehm,shopping_net,264.11,39.8153,-91.2627,1656,a4aad65f26d147aafe39cf302beb3d11,1333963445,39.192046999999995,-91.930604,0
2019-04-09 12:09:53,4471568287204,fraud_Breitenberg LLC,travel,5.88,36.4899,-79.4736,3402,597ec90d599ef824a5e28d160dce8f39,1333973393,36.540237,-79.051518,0
2019-04-09 12:23:21,3568255211412877,fraud_Kilback LLC,food_dining,4.03,41.2249,-85.0301,5341,ad56956d5c22e322d9a1340726de6d3f,1333974201,41.726462,-85.749635,0
2019-04-09 12:23:29,6011104316292105,fraud_Mohr Inc,shopping_pos,22.38,36.9688,-78.5615,1970,7e4111a2465f77739b3444d07fd29629,1333974209,36.369709,-78.39919300000001,0
2019-04-09 12:24:18,3550554389581384,"fraud_Durgan, Gislason and Spencer",home,73.21,29.8575,-82.1483,2060,d2d1f6ee83b9a645d2ae96bfd4b72bed,1333974258,29.561793,-81.753467,0
2019-04-09 12:24:59,30235268718158,fraud_Torphy-Goyette,shopping_pos,1.17,41.0592,-73.7395,11250,9da0b519adba77868dd079b51ecf176a,1333974299,41.270719,-74.284926,0
2019-04-09 13:28:29,3550554389581384,"fraud_Roberts, Daniel and Macejkovic",kids_pets,48.39,29.8575,-82.1483,2060,db6d4ee59c023a07d144897d26708a81,1333978109,30.563986,-82.45382,0
2019-04-09 13:37:43,3527536963490470,fraud_Bednar PLC,kids_pets,38.55,32.9413,-81.1807,1725,087fd9c4651dead9a6cfec2afc86b031,1333978663,32.499664,-81.23225,0
2019-04-09 13:46:19,3526826139003047,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,77.36,44.2529,-85.01700000000001,1126,abf8e6026590eb4bf261e98223bb2d0d,1333979179,44.61493,-85.34018,0
2019-04-09 13:47:49,30235268718158,"fraud_Schroeder, Hauck and Treutel",entertainment,85.61,41.0592,-73.7395,11250,9a20b3a038dbc3a132de9ccf302a389a,1333979269,42.024440000000006,-73.000844,0
2019-04-09 13:54:34,3527536963490470,fraud_Romaguera and Sons,travel,2.6,32.9413,-81.1807,1725,267351bc1e5e29fd3d2287247879c224,1333979674,32.893895,-81.890268,0
2019-04-09 13:58:49,3568255211412877,fraud_Terry Ltd,home,44.19,41.2249,-85.0301,5341,030393ab36a4509f05e30ad877278f68,1333979929,40.425909,-84.703826,0
2019-04-09 14:13:08,341542810616333,fraud_Bode-Schuster,kids_pets,6.83,39.2048,-94.0259,464,36043003108021f88ae502c2f8253190,1333980788,39.461193,-94.676075,0
2019-04-09 15:00:59,6011104316292105,fraud_Kris-Weimann,misc_net,7.62,36.9688,-78.5615,1970,0b905f8ab900409764fb59182f3b7c15,1333983659,37.349376,-79.174483,0
2019-04-09 15:23:19,3528231451607350,fraud_Gleason and Sons,kids_pets,125.74,39.224,-74.9942,526,189a05b2135a1c200cd0f11f895b3bae,1333984999,38.516986,-74.587519,0
2019-04-09 16:36:54,6501313409525696,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,5.15,31.4467,-103.5791,12747,d2d809eee0eee2162741dc655fee30dd,1333989414,30.737903999999997,-103.250774,0
2019-04-09 16:51:56,38797410705641,fraud_Fahey Inc,kids_pets,49.11,42.4069,-74.1528,277,0f7794b60caf7d4cf87139f2532dd920,1333990316,41.931306,-74.893951,0
2019-04-09 20:02:32,571844099986,fraud_Ruecker-Mayert,kids_pets,67.33,38.2507,-85.7476,736284,711f81023066ad26d19e36c14fb0bbff,1334001752,37.511312,-84.827118,0
2019-04-09 20:04:01,3568255211412877,fraud_Fisher-Schowalter,shopping_net,13.4,41.2249,-85.0301,5341,b6ea82f451485457ba0533748e144bf1,1334001841,40.856769,-85.25681800000001,0
2019-04-09 20:05:12,374497717543058,fraud_Kub-Heaney,health_fitness,15.21,47.1709,-100.7944,1190,10a2c619a477357d270990ce9c5d2a95,1334001912,48.036143,-100.679233,0
2019-04-09 20:49:39,4344955088481397,fraud_Jast-McDermott,shopping_pos,134.13,40.8555,-79.7372,2054,eae47e1b08e120040c33469b04eb953a,1334004579,39.943863,-80.442431,0
2019-04-09 20:56:09,374656033243756,fraud_Douglas-White,entertainment,6.87,38.8954,-77.1633,207410,8e02c4c981a002970189326d0024f75e,1334004969,39.426546,-77.174476,0
2019-04-09 21:35:23,341542810616333,fraud_Brown Inc,kids_pets,3.76,39.2048,-94.0259,464,a89e96fb6c3550d76859974a8187db5d,1334007323,38.571314,-93.742324,0
2019-04-09 21:37:52,2254917871818484,"fraud_Dare, Casper and Bartoletti",kids_pets,142.59,38.0828,-76.3477,313,dded9a19931a0349c04bbcb210477173,1334007472,38.050298,-76.97189499999999,0
2019-04-09 22:01:52,676245600876,fraud_Wilkinson LLC,personal_care,51.78,26.7197,-80.1248,459921,b806433044ce4c7d18c947570817c2d9,1334008912,27.115435,-79.306126,0
2019-04-09 22:02:25,213186334552049,fraud_Zboncak Ltd,food_dining,3.73,41.8117,-79.2643,528,1a08440244d83ea390abbd0cacc16e08,1334008945,40.991422,-78.762465,0
2019-04-09 22:24:39,3527536963490470,fraud_Effertz LLC,entertainment,4.14,32.9413,-81.1807,1725,9321ff04dbfccaa8d9952bbe7531b565,1334010279,33.083683,-80.459128,0
2019-04-09 23:20:48,6011104316292105,fraud_Cummerata-Hilpert,entertainment,12.69,36.9688,-78.5615,1970,bacaeee4d8a32079547789d74ff6e13e,1334013648,37.520525,-77.667037,0
2019-04-09 23:51:44,30235268718158,fraud_Labadie LLC,personal_care,35.71,41.0592,-73.7395,11250,eccae4fccf748ce0bd70fa819201b5b0,1334015504,42.019989,-74.23899899999999,0
2019-04-09 23:55:20,4186530744674,fraud_Fadel-Hilpert,health_fitness,77.34,33.3645,-81.2718,4913,45ea02f209bed8c90a19b049b28234ae,1334015720,33.874988,-81.69887,0
2019-04-10 00:41:59,4708992452821239,"fraud_Gottlieb, Considine and Schultz",shopping_net,8.73,35.8184,-91.3375,376,4fcadb0d5bfe24b5f592cf263e05f62a,1334018519,35.109595,-91.718379,0
2019-04-10 01:25:15,4045036286570100739,fraud_Jacobi and Sons,shopping_pos,1.07,39.9458,-75.9703,3066,3d5fa349171998c08520753561e725c5,1334021115,40.330642,-75.732854,0
2019-04-10 01:35:49,4186530744674,fraud_Friesen-Stamm,gas_transport,91.76,33.3645,-81.2718,4913,0744c5c20738ff5360dc493a0192c8da,1334021749,33.957482,-81.979057,0
2019-04-10 02:41:17,30328384440870,fraud_VonRueden Group,grocery_net,52.73,40.029,-93.1607,602,65bbfa5b6eedcd71fbc7d1c55f68aa70,1334025677,40.980806,-92.337667,0
2019-04-10 03:44:50,4186530744674,fraud_Roberts-Beahan,misc_pos,1.87,33.3645,-81.2718,4913,c5f2963b0d05ee6df2c52b2899eaec66,1334029490,33.438497,-82.083969,0
2019-04-10 04:03:27,6524376634971418,"fraud_Graham, Hegmann and Hammes",food_dining,153.9,34.347,-87.7154,5778,b1d576417f4d6263587ff6ec2c90b358,1334030607,34.532474,-87.507584,0
2019-04-10 04:56:21,6011104316292105,fraud_Sporer Inc,gas_transport,74.29,36.9688,-78.5615,1970,be5b9c58a72b283aef1347834498ac68,1334033781,37.637157,-77.789393,0
2019-04-10 05:06:36,30328384440870,fraud_Cormier LLC,shopping_net,6.43,40.029,-93.1607,602,82d6369c45530a4d95bcd6d0cb6de89c,1334034396,40.845318,-92.839254,0
2019-04-10 06:13:21,374497717543058,fraud_DuBuque LLC,grocery_pos,99.0,47.1709,-100.7944,1190,a0e6781a53b3d0d761823ab46ce6cda4,1334038401,46.756316,-101.072239,0
2019-04-10 07:53:09,571844099986,"fraud_Christiansen, Goyette and Schamberger",gas_transport,69.09,38.2507,-85.7476,736284,fd5f92462dab302baa4d3eee9860229a,1334044389,37.584343,-86.23859499999999,0
2019-04-10 07:57:14,6011149206456997,fraud_Gislason Group,misc_pos,29.52,39.2667,-77.5101,100,ab87acd5bf835b3d3bb3a34f88356ec5,1334044634,38.638536,-77.85599599999999,0
2019-04-10 08:57:08,30434173205605,fraud_Prohaska-Murray,gas_transport,31.95,44.453,-123.1065,917,d7e72d03197964b780a4a5001933fa07,1334048228,45.395013,-123.29764,0
2019-04-10 09:18:38,30328384440870,fraud_Koepp-Witting,grocery_pos,121.12,40.029,-93.1607,602,49d2ce370fff92626449f1154addef93,1334049518,39.340503000000005,-94.033371,0
2019-04-10 09:59:34,6011104316292105,"fraud_Osinski, Ledner and Leuschke",grocery_pos,101.15,36.9688,-78.5615,1970,67ba0e139233dd7fea0c2efe76a2874f,1334051974,37.859048,-79.248581,0
2019-04-10 10:29:00,4045036286570100739,fraud_O'Keefe-Wisoky,food_dining,89.0,39.9458,-75.9703,3066,79f1bf35bd0858070e861cdbf67683f3,1334053740,40.447592,-76.779138,0
2019-04-10 10:44:53,3581130339108561,fraud_Kris-Padberg,shopping_pos,3.04,41.0695,-81.5488,272134,583656add5811418126e6be002766d49,1334054693,41.825361,-81.502216,0
2019-04-10 10:53:51,4186530744674,"fraud_Wiza, Schaden and Stark",misc_pos,9.99,33.3645,-81.2718,4913,6fbc37e4b0b26e62ea9773fe72673f81,1334055231,33.039825,-81.482209,0
2019-04-10 11:39:59,4355790796238264643,"fraud_Gottlieb, Considine and Schultz",shopping_net,4.38,39.8153,-91.2627,1656,80db1326542cb7c723937b891febace3,1334057999,39.371347,-90.661507,0
2019-04-10 12:04:20,30235268718158,"fraud_Goyette, Howell and Collier",shopping_pos,25.01,41.0592,-73.7395,11250,a73b354f66e653435f82ac7e7d56d4b2,1334059460,41.296107,-72.93059699999999,0
2019-04-10 12:28:50,4471568287204,fraud_Kozey-McDermott,travel,3.93,36.4899,-79.4736,3402,5ad49966211fe8da9f126ae2ebf2ce36,1334060930,37.307737,-79.913166,0
2019-04-10 12:31:11,3568255211412877,fraud_Torphy-Kertzmann,health_fitness,145.09,41.2249,-85.0301,5341,d971ab3012f535f6e2d3f84803311fe2,1334061071,41.341418,-84.668418,0
2019-04-10 12:35:07,3527536963490470,fraud_Bednar PLC,kids_pets,28.56,32.9413,-81.1807,1725,59831a11bef9fa1f60d737f2f87fa3cc,1334061307,33.053709000000005,-81.089489,0
2019-04-10 12:35:22,3550554389581384,"fraud_O'Connell, Botsford and Hand",home,76.56,29.8575,-82.1483,2060,40f4f8a2b19f3ae95389f954bca5bda2,1334061322,29.235257,-82.407844,0
2019-04-10 12:43:33,3526826139003047,fraud_Reichel Inc,entertainment,32.8,44.2529,-85.01700000000001,1126,e5dcd7ffe09e7c035a802ca6880ae02f,1334061813,43.792933000000005,-85.123162,0
2019-04-10 13:23:49,4708992452821239,"fraud_Nienow, Barrows and Romaguera",personal_care,16.87,35.8184,-91.3375,376,fd5204f76078a41eb29a36565f250895,1334064229,35.061034,-90.769586,0
2019-04-10 13:26:09,571844099986,fraud_Kutch-Ferry,home,8.39,38.2507,-85.7476,736284,65b7f2a8afae117b5d1f9df8da1a7959,1334064369,38.597817,-86.669077,0
2019-04-10 13:38:24,38797410705641,"fraud_Hahn, Bahringer and McLaughlin",personal_care,78.38,42.4069,-74.1528,277,f38831301f2384efa812bcf11f79dc39,1334065104,42.261485,-74.546978,0
2019-04-10 14:01:02,30551643947183,fraud_Turner and Sons,shopping_pos,1.96,35.1836,-81.4552,5621,84e79fad5d681299914947350f220a4a,1334066462,36.04267,-81.529825,0
2019-04-10 14:57:10,2714019737356678,"fraud_Ferry, Lynch and Kautzer",misc_net,56.43,39.9914,-80.4408,724,3fa67c03b9fa701cbb151dfbd617ea81,1334069830,39.567614,-80.644979,0
2019-04-10 15:08:22,6011104316292105,fraud_Crona and Sons,kids_pets,67.25,36.9688,-78.5615,1970,7ed1e8e02cd162cc7699a895a31b9c1d,1334070502,35.97472,-77.61465,0
2019-04-10 15:15:31,4294040533480516,"fraud_Parisian, Schiller and Altenwerth",misc_net,11.77,33.413000000000004,-81.69,2206,be337ab247596cc0921bd28511976522,1334070931,33.081228,-81.92271099999999,0
2019-04-10 15:15:40,213186334552049,fraud_Kihn Inc,shopping_pos,35.43,41.8117,-79.2643,528,fa92568328512e5fc4b4998384889b8b,1334070940,41.681864,-78.295005,0
2019-04-10 15:24:25,3581130339108561,"fraud_Roberts, Daniel and Macejkovic",kids_pets,64.08,41.0695,-81.5488,272134,a5c54e24e8899c3c398ec5ece48f5c03,1334071465,40.299883,-82.5205,0
2019-04-10 15:43:39,571844099986,fraud_Terry Ltd,home,28.2,38.2507,-85.7476,736284,8715d840f5570f6d05ee402d1209be23,1334072619,38.487395,-86.323474,0
2019-04-10 15:51:05,4471568287204,"fraud_Champlin, Rolfson and Connelly",travel,6.93,36.4899,-79.4736,3402,d960bc8d8940a941b7d9e1a6e3252413,1334073065,37.233624,-80.324763,0
2019-04-10 16:18:44,30551643947183,"fraud_Zboncak, Rowe and Murazik",shopping_net,86.98,35.1836,-81.4552,5621,77fc12b820263c2bf57cdbc843ace9c5,1334074724,35.271929,-81.829131,0
2019-04-10 16:42:05,571844099986,fraud_Schmidt-Larkin,home,75.94,38.2507,-85.7476,736284,3ce90fee068460751b1c89ef3a29b20b,1334076125,37.468103,-84.98433399999999,0
2019-04-10 16:53:10,4294040533480516,fraud_Graham and Sons,health_fitness,87.34,33.413000000000004,-81.69,2206,6f1c0404bb9b19daeead3f797c8ea765,1334076790,34.406925,-81.107224,0
2019-04-10 18:06:54,30235268718158,"fraud_Windler, Goodwin and Kovacek",home,16.37,41.0592,-73.7395,11250,545fa1c103240151049352ca9bc1f968,1334081214,41.793305,-74.05666,0
2019-04-10 18:11:44,3527536963490470,"fraud_Monahan, Hermann and Johns",travel,1.13,32.9413,-81.1807,1725,90d8341020bb650b413bcec827dae1a6,1334081504,32.913467,-80.838348,0
2019-04-10 18:19:10,6011104316292105,fraud_Kozey-Kuhlman,personal_care,71.57,36.9688,-78.5615,1970,5e8509f5acb188ba99a3b342c54775d4,1334081950,36.111843,-78.622528,0
2019-04-10 18:49:32,4471568287204,fraud_Windler LLC,kids_pets,13.75,36.4899,-79.4736,3402,f0319d19e72e721de282cab9342a0c3b,1334083772,36.091193,-79.444614,0
2019-04-10 19:08:32,4294040533480516,fraud_Jacobi and Sons,shopping_pos,9.59,33.413000000000004,-81.69,2206,74b805ec32100794522b7d6d3f177996,1334084912,33.40913,-81.398031,0
2019-04-10 19:14:45,6501313409525696,fraud_Frami Group,entertainment,39.13,31.4467,-103.5791,12747,300dd5715a7ce5e1edadebc547a251d6,1334085285,30.802533,-103.838999,0
2019-04-10 19:27:14,6011149206456997,fraud_Nolan-Williamson,kids_pets,51.68,39.2667,-77.5101,100,05b38b04ea199d7e39f0363e02277cab,1334086034,38.301687,-76.671675,0
2019-04-10 19:29:10,30328384440870,fraud_Kihn-Schuster,food_dining,6.85,40.029,-93.1607,602,5cebbf18c9a7e6e193f70997ef9d9033,1334086150,39.419340000000005,-92.944904,0
2019-04-10 19:44:19,4708992452821239,"fraud_Streich, Rolfson and Wilderman",kids_pets,7.67,35.8184,-91.3375,376,f166baa51d11930380a14da6847e11f4,1334087059,35.341573,-92.235668,0
2019-04-10 19:51:08,38797410705641,fraud_Ernser-Feest,home,82.7,42.4069,-74.1528,277,1f9f4574beef3b05a3ed094ac63c7ce8,1334087468,41.676292,-73.603746,0
2019-04-10 20:15:53,4045036286570100739,fraud_Nader-Maggio,personal_care,7.84,39.9458,-75.9703,3066,ff38a8573dd5d8b16c13fea5213f13bd,1334088953,39.401184,-75.16766899999999,0
2019-04-10 20:38:31,3568255211412877,fraud_Bahringer-Streich,food_dining,56.02,41.2249,-85.0301,5341,1ae2699297cdb25ff1724d0c646b83db,1334090311,41.577264,-85.197395,0
2019-04-10 21:13:14,4355790796238264643,fraud_Connelly-Carter,home,71.58,39.8153,-91.2627,1656,f9abb61d2f7246d65d84b72578de7df9,1334092394,40.814176,-91.944901,0
2019-04-10 21:24:51,30551643947183,fraud_Weber and Sons,food_dining,42.28,35.1836,-81.4552,5621,1108f6bf49c7a96e00cc3b7fd3349551,1334093091,36.008213,-82.19529399999999,0
2019-04-10 21:26:39,374656033243756,fraud_Padberg-Sauer,home,17.38,38.8954,-77.1633,207410,3f1e7b03642a746b516ca8a98afde764,1334093199,38.186792,-77.68056899999999,0
2019-04-10 21:54:33,4344955088481397,"fraud_Schroeder, Hauck and Treutel",entertainment,67.49,40.8555,-79.7372,2054,274bf36521858295cf23bb11e019e915,1334094873,41.581621000000005,-80.072707,0
2019-04-10 22:29:32,3565196229855512,fraud_Hirthe-Beier,health_fitness,118.36,40.4815,-92.9951,3805,245e9d4740eaa0de27a2712c945e4772,1334096972,39.545767,-93.432165,0
2019-04-10 23:25:24,30551643947183,fraud_McKenzie-Huels,food_dining,42.35,35.1836,-81.4552,5621,cf78b0e2936820671cff12123c035107,1334100324,34.415274,-81.142037,0
2019-04-10 23:46:02,4471568287204,fraud_Rau-Grant,kids_pets,43.16,36.4899,-79.4736,3402,5a6e1b3046f336e38ac9093e8d860ae0,1334101562,36.68736,-80.055952,0
2019-04-11 01:49:37,3565196229855512,fraud_Torp-Labadie,gas_transport,70.51,40.4815,-92.9951,3805,d8bc8e03d5b5fd87add4922e5a4fadf6,1334108977,39.997158,-92.590121,0
